Event Name,Status
unc_cha_tor_occupancy.ia_miss_llcprefrfo,Zero value
unc_cha_tor_occupancy.ia_miss_local_wcil_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_local_wcil_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_local_wcilf_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_local_wcilf_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_remote_wcil_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_remote_wcil_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_remote_wcilf_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_remote_wcilf_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_rfomorph_cxl_acc,Zero value
unc_cha_tor_occupancy.ia_miss_wcil,Zero value
unc_cha_tor_occupancy.ia_miss_wcil_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_wcil_pmm,Zero value
unc_cha_tor_occupancy.ia_miss_wcilf,Zero value
unc_cha_tor_occupancy.ia_miss_wcilf_ddr,Zero value
unc_cha_tor_occupancy.ia_miss_wcilf_pmm,Zero value
unc_cha_tor_occupancy.io_clflush,Zero value
unc_cha_tor_occupancy.io_hit_itomcachenear,Zero value
unc_cha_tor_occupancy.io_miss_rfo,Zero value
unc_cha_tor_occupancy.io_rfo,Zero value
unc_cha_tor_occupancy.ipq,Zero value
unc_cha_tor_occupancy.irq_ia,Zero value
unc_cha_tor_occupancy.isoc,Zero value
unc_cha_tor_occupancy.mmcfg,Zero value
unc_cha_tor_occupancy.nearmem,Zero value
unc_cha_tor_occupancy.noncoh,Zero value
unc_cha_tor_occupancy.not_nearmem,Zero value
unc_cha_tor_occupancy.premorph_opc,Zero value
unc_cha_tor_occupancy.rem_all,Zero value
unc_cha_tor_occupancy.rem_snps,Zero value
unc_cha_tor_occupancy.remote_tgt,Zero value
unc_cha_tor_occupancy.rrq,Zero value
unc_cha_tor_occupancy.snps_from_rem,Zero value
unc_cha_tor_occupancy.wbq,Zero value
unc_cha_wb_push_mtoi.llc,Zero value
unc_cha_wb_push_mtoi.mem,Zero value
unc_cha_write_no_credits.mc4,Zero value
unc_cha_write_no_credits.mc5,Zero value
unc_cha_xpt_pref.drop0_conflict,Zero value
unc_cha_xpt_pref.drop0_nocrd,Zero value
unc_cha_xpt_pref.drop1_conflict,Zero value
unc_cha_xpt_pref.drop1_nocrd,Zero value
unc_cha_xpt_pref.sent0,Zero value
unc_cha_xpt_pref.sent1,Zero value
unc_i_faf_full,Zero value
unc_i_faf_inserts,Zero value
unc_i_faf_occupancy,Zero value
unc_i_faf_transactions,Zero value
unc_i_misc0.2nd_atomic_insert,Zero value
unc_i_misc0.2nd_rd_insert,Zero value
unc_i_misc0.2nd_wr_insert,Zero value
unc_i_misc0.fast_rej,Zero value
unc_i_misc0.fast_xfer,Zero value
unc_i_misc0.pf_ack_hint,Zero value
unc_i_misc0.slowpath_fwpf_no_prf,Zero value
unc_i_misc1.lost_fwd,Zero value
unc_i_misc1.sec_rcvd_invld,Zero value
unc_i_misc1.sec_rcvd_vld,Zero value
unc_i_misc1.slow_e,Zero value
unc_i_misc1.slow_i,Zero value
unc_i_misc1.slow_m,Zero value
unc_i_misc1.slow_s,Zero value
unc_i_snoop_resp.all_hit,Zero value
unc_i_snoop_resp.all_hit_es,Zero value
unc_i_snoop_resp.all_hit_i,Zero value
unc_i_snoop_resp.all_hit_m,Zero value
unc_i_snoop_resp.all_miss,Zero value
unc_i_snoop_resp.hit_es,Zero value
unc_i_snoop_resp.hit_i,Zero value
unc_i_snoop_resp.hit_m,Zero value
unc_i_snoop_resp.miss,Zero value
unc_i_snoop_resp.snpcode,Zero value
unc_i_snoop_resp.snpdata,Zero value
unc_i_snoop_resp.snpinv,Zero value
unc_i_txc_bl_drs_cycles_full,Zero value
unc_i_txc_bl_drs_inserts,Zero value
unc_i_txc_bl_drs_occupancy,Zero value
unc_i_txc_bl_ncb_cycles_full,Zero value
unc_i_txc_bl_ncs_cycles_full,Zero value
unc_i_txr2_ad01_stall_credit_cycles,Zero value
unc_i_txr2_ad0_stall_credit_cycles,Zero value
unc_i_txr2_ad1_stall_credit_cycles,Zero value
unc_i_txr2_bl_stall_credit_cycles,Zero value
unc_i_txs_data_inserts_ncb,Zero value
unc_m2m_cms_clockticks,Zero value
unc_m2m_direct2core_not_taken_dirstate,Zero value
unc_m2m_direct2core_not_taken_dirstate.non_cisgress,Zero value
unc_m2m_direct2core_not_taken_notforked,Zero value
unc_m2m_direct2core_txn_override,Zero value
unc_m2m_direct2core_txn_override.cisgress,Zero value
unc_m2m_direct2core_txn_override.pmm_hit,Zero value
unc_m2m_direct2upi_not_taken_credits,Zero value
unc_m2m_direct2upi_not_taken_dirstate,Zero value
unc_m2m_direct2upi_not_taken_dirstate.cisgress,Zero value
unc_m2m_direct2upi_not_taken_dirstate.egress,Zero value
unc_m2m_direct2upi_not_taken_dirstate.non_cisgress,Zero value
unc_m2m_direct2upi_taken,Zero value
unc_m2m_direct2upi_txn_override,Zero value
unc_m2m_direct2upi_txn_override.cisgress,Zero value
unc_m2m_direct2upitxn_override.pmm_hit,Zero value
unc_m2m_directory_hit.clean_a,Zero value
unc_m2m_directory_hit.clean_p,Zero value
unc_m2m_directory_hit.clean_s,Zero value
unc_m2m_directory_hit.dirty_a,Zero value
unc_m2m_directory_hit.dirty_p,Zero value
unc_m2m_directory_hit.dirty_s,Zero value
unc_m2m_directory_lookup.state_a,Zero value
unc_m2m_directory_lookup.state_s,Zero value
unc_m2m_directory_miss.clean_a,Zero value
unc_m2m_directory_miss.clean_i,Zero value
unc_m2m_directory_miss.clean_p,Zero value
unc_m2m_directory_miss.clean_s,Zero value
unc_m2m_directory_miss.dirty_a,Zero value
unc_m2m_directory_miss.dirty_i,Zero value
unc_m2m_directory_miss.dirty_p,Zero value
unc_m2m_directory_miss.dirty_s,Zero value
unc_m2m_directory_update.a2i,Zero value
unc_m2m_directory_update.a2s,Zero value
unc_m2m_directory_update.a_to_i_hit_non_pmm,Zero value
unc_m2m_directory_update.a_to_i_miss_non_pmm,Zero value
unc_m2m_directory_update.a_to_s_hit_non_pmm,Zero value
unc_m2m_directory_update.a_to_s_miss_non_pmm,Zero value
unc_m2m_directory_update.any,Zero value
unc_m2m_directory_update.hit_non_pmm,Zero value
unc_m2m_directory_update.i2a,Zero value
unc_m2m_directory_update.i2s,Zero value
unc_m2m_directory_update.i_to_a_hit_non_pmm,Zero value
unc_m2m_directory_update.i_to_a_miss_non_pmm,Zero value
unc_m2m_directory_update.i_to_s_hit_non_pmm,Zero value
unc_m2m_directory_update.i_to_s_miss_non_pmm,Zero value
unc_m2m_directory_update.miss_non_pmm,Zero value
unc_m2m_directory_update.s2a,Zero value
unc_m2m_directory_update.s2i,Zero value
unc_m2m_directory_update.s_to_a_hit_non_pmm,Zero value
unc_m2m_directory_update.s_to_a_miss_non_pmm,Zero value
unc_m2m_directory_update.s_to_i_hit_non_pmm,Zero value
unc_m2m_directory_update.s_to_i_miss_non_pmm,Zero value
unc_m2m_egress_ordering.iv_snoopgo_dn,Zero value
unc_m2m_igr_starve_winner.mask7,Zero value
unc_m2m_imc_reads.ch0_from_tgr,Zero value
unc_m2m_imc_reads.ch0_to_ddr_as_cache,Zero value
unc_m2m_imc_reads.ch1_from_tgr,Zero value
unc_m2m_imc_reads.ch1_to_ddr_as_cache,Zero value
unc_m2m_imc_reads.from_tgr,Zero value
unc_m2m_imc_reads.isoch,Zero value
unc_m2m_imc_reads.to_ddr_as_cache,Zero value
unc_m2m_imc_reads.to_nmcache,Zero value
unc_m2m_imc_reads.to_pmm,Zero value
unc_m2m_imc_writes.ch0_full_isoch,Zero value
unc_m2m_imc_writes.ch0_ni,Zero value
unc_m2m_imc_writes.ch0_partial_isoch,Zero value
unc_m2m_imc_writes.ch0_to_ddr_as_cache,Zero value
unc_m2m_imc_writes.ch1_full_isoch,Zero value
unc_m2m_imc_writes.ch1_ni,Zero value
unc_m2m_imc_writes.ch1_partial_isoch,Zero value
unc_m2m_imc_writes.ch1_to_ddr_as_cache,Zero value
unc_m2m_imc_writes.from_tgr,Zero value
unc_m2m_imc_writes.full_isoch,Zero value
unc_m2m_imc_writes.ni,Zero value
unc_m2m_imc_writes.ni_miss,Zero value
unc_m2m_imc_writes.partial,Zero value
unc_m2m_imc_writes.partial_isoch,Zero value
unc_m2m_imc_writes.to_ddr_as_cache,Zero value
unc_m2m_imc_writes.to_pmm,Zero value
unc_m2m_prefcam_cis_drops,Zero value
unc_m2m_prefcam_demand_drops.ch0_upi,Zero value
unc_m2m_prefcam_demand_drops.ch0_xpt,Zero value
unc_m2m_prefcam_demand_drops.ch1_upi,Zero value
unc_m2m_prefcam_demand_drops.ch1_xpt,Zero value
unc_m2m_prefcam_demand_drops.upi_allch,Zero value
unc_m2m_prefcam_demand_drops.xpt_allch,Zero value
unc_m2m_prefcam_demand_merge.upi_allch,Zero value
unc_m2m_prefcam_demand_merge.xpt_allch,Zero value
unc_m2m_prefcam_demand_no_merge.rd_merged,Zero value
unc_m2m_prefcam_demand_no_merge.wr_merged,Zero value
unc_m2m_prefcam_demand_no_merge.wr_squashed,Zero value
unc_m2m_prefcam_inserts.ch0_upi,Zero value
unc_m2m_prefcam_inserts.ch0_xpt,Zero value
unc_m2m_prefcam_inserts.ch1_upi,Zero value
unc_m2m_prefcam_inserts.ch1_xpt,Zero value
unc_m2m_prefcam_inserts.upi_allch,Zero value
unc_m2m_prefcam_inserts.xpt_allch,Zero value
unc_m2m_prefcam_occupancy.allch,Zero value
unc_m2m_prefcam_occupancy.ch0,Zero value
unc_m2m_prefcam_occupancy.ch1,Zero value
unc_m2m_prefcam_resp_miss.allch,Zero value
unc_m2m_prefcam_resp_miss.ch0,Zero value
unc_m2m_prefcam_resp_miss.ch1,Zero value
unc_m2m_prefcam_rxc_deallocs.1lm_posted,Zero value
unc_m2m_prefcam_rxc_deallocs.cis,Zero value
unc_m2m_prefcam_rxc_deallocs.pmm_memmode_accept,Zero value
unc_m2m_prefcam_rxc_deallocs.squashed,Zero value
unc_m2m_prefcam_rxc_occupancy,Zero value
unc_m2m_tag_hit.nm_rd_hit_clean,Zero value
unc_m2m_tag_hit.nm_rd_hit_dirty,Zero value
unc_m2m_tag_hit.nm_ufill_hit_clean,Zero value
unc_m2m_tag_hit.nm_ufill_hit_dirty,Zero value
unc_m2m_tag_miss,Zero value
unc_m2m_tgr_ad_credits,Zero value
unc_m2m_wpq_flush.ch0,Zero value
unc_m2m_wpq_flush.ch1,Zero value
unc_m2m_wr_tracker_ne.mirr,Zero value
unc_m2m_wr_tracker_ne.mirr_nontgr,Zero value
unc_m2m_wr_tracker_ne.mirr_pwr,Zero value
unc_m2m_wr_tracker_nonposted_inserts.ch0,Zero value
unc_m2m_wr_tracker_nonposted_inserts.ch1,Zero value
unc_m2m_wr_tracker_nonposted_occupancy.ch0,Zero value
unc_m2m_wr_tracker_nonposted_occupancy.ch1,Zero value
unc_m3upi_cha_ad_credits_empty.req,Zero value
unc_m3upi_cha_ad_credits_empty.snp,Zero value
unc_m3upi_cha_ad_credits_empty.wb,Zero value
unc_m3upi_d2c_sent,Zero value
unc_m3upi_d2u_sent,Zero value
unc_m3upi_egress_ordering.iv_snoopgo_dn,Zero value
unc_m3upi_egress_ordering.iv_snoopgo_up,Zero value
unc_m3upi_m2_bl_credits_empty.iio1_ncb,Zero value
unc_m3upi_m2_bl_credits_empty.iio2_ncb,Zero value
unc_m3upi_m2_bl_credits_empty.iio3_ncb,Zero value
unc_m3upi_m2_bl_credits_empty.iio4_ncb,Zero value
unc_m3upi_m2_bl_credits_empty.iio5_ncb,Zero value
unc_m3upi_m2_bl_credits_empty.ncs,Zero value
unc_m3upi_m2_bl_credits_empty.ncs_sel,Zero value
unc_m3upi_m2_bl_credits_empty.ubox_ncb,Zero value
unc_m3upi_multi_slot_rcvd.ad_slot0,Zero value
unc_m3upi_multi_slot_rcvd.ad_slot1,Zero value
unc_m3upi_multi_slot_rcvd.ad_slot2,Zero value
unc_m3upi_multi_slot_rcvd.ak_slot0,Zero value
unc_m3upi_multi_slot_rcvd.ak_slot2,Zero value
unc_m3upi_multi_slot_rcvd.bl_slot0,Zero value
unc_m3upi_rxc_arb_lost_vn0.ad_req,Zero value
unc_m3upi_rxc_arb_lost_vn0.ad_rsp,Zero value
unc_m3upi_rxc_arb_lost_vn0.ad_snp,Zero value
unc_m3upi_rxc_arb_lost_vn0.bl_ncb,Zero value
unc_m3upi_rxc_arb_lost_vn0.bl_ncs,Zero value
unc_m3upi_rxc_arb_lost_vn0.bl_rsp,Zero value
unc_m3upi_rxc_arb_lost_vn0.bl_wb,Zero value
unc_m3upi_rxc_arb_lost_vn1.ad_req,Zero value
unc_m3upi_rxc_arb_lost_vn1.ad_rsp,Zero value
unc_m3upi_rxc_arb_lost_vn1.ad_snp,Zero value
unc_m3upi_rxc_arb_lost_vn1.bl_ncb,Zero value
unc_m3upi_rxc_arb_lost_vn1.bl_ncs,Zero value
unc_m3upi_rxc_arb_lost_vn1.bl_rsp,Zero value
unc_m3upi_rxc_arb_lost_vn1.bl_wb,Zero value
unc_m3upi_rxc_arb_misc.adbl_parallel_win_vn0,Zero value
unc_m3upi_rxc_arb_misc.adbl_parallel_win_vn1,Zero value
unc_m3upi_rxc_arb_misc.all_parallel_win,Zero value
unc_m3upi_rxc_arb_misc.no_prog_ad_vn0,Zero value
unc_m3upi_rxc_arb_misc.no_prog_ad_vn1,Zero value
unc_m3upi_rxc_arb_misc.no_prog_bl_vn0,Zero value
unc_m3upi_rxc_arb_misc.no_prog_bl_vn1,Zero value
unc_m3upi_rxc_arb_misc.vn01_parallel_win,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.ad_req,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.ad_rsp,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.ad_snp,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.bl_ncb,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.bl_ncs,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.bl_rsp,Zero value
unc_m3upi_rxc_arb_nocrd_vn0.bl_wb,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.ad_req,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.ad_rsp,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.ad_snp,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.bl_ncb,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.bl_ncs,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.bl_rsp,Zero value
unc_m3upi_rxc_arb_nocrd_vn1.bl_wb,Zero value
unc_m3upi_rxc_arb_noreq_vn0.ad_req,Zero value
unc_m3upi_rxc_arb_noreq_vn0.ad_rsp,Zero value
unc_m3upi_rxc_arb_noreq_vn0.ad_snp,Zero value
unc_m3upi_rxc_arb_noreq_vn0.bl_ncb,Zero value
unc_m3upi_rxc_arb_noreq_vn0.bl_ncs,Zero value
unc_m3upi_rxc_arb_noreq_vn0.bl_rsp,Zero value
unc_m3upi_rxc_arb_noreq_vn0.bl_wb,Zero value
unc_m3upi_rxc_arb_noreq_vn1.ad_req,Zero value
unc_m3upi_rxc_arb_noreq_vn1.ad_rsp,Zero value
unc_m3upi_rxc_arb_noreq_vn1.ad_snp,Zero value
unc_m3upi_rxc_arb_noreq_vn1.bl_ncb,Zero value
unc_m3upi_rxc_arb_noreq_vn1.bl_ncs,Zero value
unc_m3upi_rxc_arb_noreq_vn1.bl_rsp,Zero value
unc_m3upi_rxc_arb_noreq_vn1.bl_wb,Zero value
unc_m3upi_rxc_bypassed.ad_s0_bl_arb,Zero value
unc_m3upi_rxc_bypassed.ad_s0_idle,Zero value
unc_m3upi_rxc_bypassed.ad_s1_bl_slot,Zero value
unc_m3upi_rxc_bypassed.ad_s2_bl_slot,Zero value
unc_m3upi_rxc_crd_misc.any_bgf_fifo,Zero value
unc_m3upi_rxc_crd_misc.lt1_for_d2k,Zero value
unc_m3upi_rxc_crd_misc.lt2_for_d2k,Zero value
unc_m3upi_rxc_crd_misc.vn0_no_d2k_for_arb,Zero value
unc_m3upi_rxc_crd_misc.vn1_no_d2k_for_arb,Zero value
unc_m3upi_rxc_crd_occ.consumed,Zero value
unc_m3upi_rxc_crd_occ.d2k_crd,Zero value
unc_m3upi_rxc_crd_occ.flits_in_fifo,Zero value
unc_m3upi_rxc_crd_occ.p1p_fifo,Zero value
unc_m3upi_rxc_crd_occ.p1p_total,Zero value
unc_m3upi_rxc_crd_occ.txq_crd,Zero value
unc_m3upi_rxc_crd_occ.vna_in_use,Zero value
unc_m3upi_rxc_cycles_ne_vn0.ad_req,Zero value
unc_m3upi_rxc_cycles_ne_vn0.ad_rsp,Zero value
unc_m3upi_rxc_cycles_ne_vn0.ad_snp,Zero value
unc_m3upi_rxc_cycles_ne_vn0.bl_ncb,Zero value
unc_m3upi_rxc_cycles_ne_vn0.bl_ncs,Zero value
unc_m3upi_rxc_cycles_ne_vn0.bl_rsp,Zero value
unc_m3upi_rxc_cycles_ne_vn0.bl_wb,Zero value
unc_m3upi_rxc_data_flits_not_sent.all,Zero value
unc_m3upi_rxc_data_flits_not_sent.no_bgf,Zero value
unc_m3upi_rxc_data_flits_not_sent.no_txq,Zero value
unc_m3upi_rxc_data_flits_not_sent.tsv_hi,Zero value
unc_m3upi_rxc_data_flits_not_sent.valid_for_flit,Zero value
unc_m3upi_rxc_flit_gen_hdr1.accum,Zero value
unc_m3upi_rxc_flit_gen_hdr1.accum_read,Zero value
unc_m3upi_rxc_flit_gen_hdr1.accum_wasted,Zero value
unc_m3upi_rxc_flit_gen_hdr1.ahead_blocked,Zero value
unc_m3upi_rxc_flit_gen_hdr1.ahead_msg1_after,Zero value
unc_m3upi_rxc_flit_gen_hdr1.ahead_msg1_during,Zero value
unc_m3upi_rxc_flit_gen_hdr1.ahead_msg2_after,Zero value
unc_m3upi_rxc_flit_gen_hdr1.ahead_msg2_sent,Zero value
unc_m3upi_rxc_flit_gen_hdr2.par,Zero value
unc_m3upi_rxc_flit_gen_hdr2.par_flit,Zero value
unc_m3upi_rxc_flit_gen_hdr2.par_msg,Zero value
unc_m3upi_rxc_flit_gen_hdr2.rmstall,Zero value
unc_m3upi_rxc_flit_gen_hdr2.rmstall_nomsg,Zero value
unc_m3upi_rxc_flits_gen_bl.p0_wait,Zero value
unc_m3upi_rxc_flits_gen_bl.p1_wait,Zero value
unc_m3upi_rxc_flits_gen_bl.p1p_at_limit,Zero value
unc_m3upi_rxc_flits_gen_bl.p1p_busy,Zero value
unc_m3upi_rxc_flits_gen_bl.p1p_fifo_full,Zero value
unc_m3upi_rxc_flits_gen_bl.p1p_hold_p0,Zero value
unc_m3upi_rxc_flits_gen_bl.p1p_to_limbo,Zero value
unc_m3upi_rxc_flits_misc.s2req_in_holdoff,Zero value
unc_m3upi_rxc_flits_misc.s2req_in_service,Zero value
unc_m3upi_rxc_flits_misc.s2req_received,Zero value
unc_m3upi_rxc_flits_misc.s2req_withdrawn,Zero value
unc_m3upi_rxc_flits_slot_bl.all,Zero value
unc_m3upi_rxc_flits_slot_bl.need_data,Zero value
unc_m3upi_rxc_flits_slot_bl.p0_wait,Zero value
unc_m3upi_rxc_flits_slot_bl.p1_not_req,Zero value
unc_m3upi_rxc_flits_slot_bl.p1_not_req_but_bubble,Zero value
unc_m3upi_rxc_flits_slot_bl.p1_not_req_not_avail,Zero value
unc_m3upi_rxc_flits_slot_bl.p1_wait,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.all,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.no_bgf_crd,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.no_bgf_no_msg,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.no_txq_crd,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.no_txq_no_msg,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.tsv_hi,Zero value
unc_m3upi_rxc_hdr_flit_not_sent.valid_for_flit,Zero value
unc_m3upi_rxc_hdr_flits_sent.1_msg,Zero value
unc_m3upi_rxc_hdr_flits_sent.1_msg_vnx,Zero value
unc_m3upi_rxc_hdr_flits_sent.2_msgs,Zero value
unc_m3upi_rxc_hdr_flits_sent.3_msgs,Zero value
unc_m3upi_rxc_hdr_flits_sent.slots_1,Zero value
unc_m3upi_rxc_hdr_flits_sent.slots_2,Zero value
unc_m3upi_rxc_hdr_flits_sent.slots_3,Zero value
unc_m3upi_rxc_held.cant_slot_ad,Zero value
unc_m3upi_rxc_held.cant_slot_bl,Zero value
unc_m3upi_rxc_held.parallel_attempt,Zero value
unc_m3upi_rxc_held.parallel_success,Zero value
unc_m3upi_rxc_held.vn0,Zero value
unc_m3upi_rxc_held.vn1,Zero value
unc_m3upi_rxc_packing_miss_vn0.ad_req,Zero value
unc_m3upi_rxc_packing_miss_vn0.ad_rsp,Zero value
unc_m3upi_rxc_packing_miss_vn0.ad_snp,Zero value
unc_m3upi_rxc_packing_miss_vn0.bl_ncb,Zero value
unc_m3upi_rxc_packing_miss_vn0.bl_ncs,Zero value
unc_m3upi_rxc_packing_miss_vn0.bl_rsp,Zero value
unc_m3upi_rxc_packing_miss_vn0.bl_wb,Zero value
unc_m3upi_rxc_packing_miss_vn1.ad_req,Zero value
unc_m3upi_rxc_packing_miss_vn1.ad_rsp,Zero value
unc_m3upi_rxc_packing_miss_vn1.ad_snp,Zero value
unc_m3upi_rxc_packing_miss_vn1.bl_ncb,Zero value
unc_m3upi_rxc_packing_miss_vn1.bl_ncs,Zero value
unc_m3upi_rxc_packing_miss_vn1.bl_rsp,Zero value
unc_m3upi_rxc_packing_miss_vn1.bl_wb,Zero value
unc_m3upi_rxc_vna_crd.any_in_use,Zero value
unc_m3upi_rxc_vna_crd.corrected,Zero value
unc_m3upi_rxc_vna_crd_misc.req_adbl_alloc_l5,Zero value
unc_m3upi_rxc_vna_crd_misc.req_vn01_alloc_lt10,Zero value
unc_m3upi_rxc_vna_crd_misc.vn0_just_ad,Zero value
unc_m3upi_rxc_vna_crd_misc.vn0_just_bl,Zero value
unc_m3upi_rxc_vna_crd_misc.vn0_only,Zero value
unc_m3upi_rxc_vna_crd_misc.vn1_just_ad,Zero value
unc_m3upi_rxc_vna_crd_misc.vn1_just_bl,Zero value
unc_m3upi_rxc_vna_crd_misc.vn1_only,Zero value
unc_m3upi_txc_ad_arb_fail.vn0_req,Zero value
unc_m3upi_txc_ad_arb_fail.vn0_rsp,Zero value
unc_m3upi_txc_ad_arb_fail.vn0_snp,Zero value
unc_m3upi_txc_ad_arb_fail.vn0_wb,Zero value
unc_m3upi_txc_ad_arb_fail.vn1_req,Zero value
unc_m3upi_txc_ad_arb_fail.vn1_rsp,Zero value
unc_m3upi_txc_ad_arb_fail.vn1_snp,Zero value
unc_m3upi_txc_ad_flq_bypass.ad_slot0,Zero value
unc_m3upi_txc_ad_flq_bypass.ad_slot1,Zero value
unc_m3upi_txc_ad_flq_bypass.ad_slot2,Zero value
unc_m3upi_txc_ad_flq_bypass.bl_early_rsp,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn0_req,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn0_rsp,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn0_snp,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn0_wb,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn1_req,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn1_rsp,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn1_snp,Zero value
unc_m3upi_txc_ad_flq_cycles_ne.vn1_wb,Zero value
unc_m3upi_txc_ad_flq_inserts.vn0_req,Zero value
unc_m3upi_txc_ad_flq_inserts.vn0_rsp,Zero value
unc_m3upi_txc_ad_flq_inserts.vn0_snp,Zero value
unc_m3upi_txc_ad_flq_inserts.vn0_wb,Zero value
unc_m3upi_txc_ad_flq_inserts.vn1_req,Zero value
unc_m3upi_txc_ad_flq_inserts.vn1_rsp,Zero value
unc_m3upi_txc_ad_flq_inserts.vn1_snp,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn0_req,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn0_rsp,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn0_snp,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn0_wb,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn1_req,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn1_rsp,Zero value
unc_m3upi_txc_ad_flq_occupancy.vn1_snp,Zero value
unc_m3upi_txc_ak_flq_inserts,Zero value
unc_m3upi_txc_ak_flq_occupancy,Zero value
unc_m3upi_txc_bl_arb_fail.vn0_ncb,Zero value
unc_m3upi_txc_bl_arb_fail.vn0_ncs,Zero value
unc_m3upi_txc_bl_arb_fail.vn0_rsp,Zero value
unc_m3upi_txc_bl_arb_fail.vn0_wb,Zero value
unc_m3upi_txc_bl_arb_fail.vn1_ncb,Zero value
unc_m3upi_txc_bl_arb_fail.vn1_ncs,Zero value
unc_m3upi_txc_bl_arb_fail.vn1_rsp,Zero value
unc_m3upi_txc_bl_arb_fail.vn1_wb,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn0_req,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn0_rsp,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn0_snp,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn0_wb,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn1_req,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn1_rsp,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn1_snp,Zero value
unc_m3upi_txc_bl_flq_cycles_ne.vn1_wb,Zero value
unc_m3upi_txc_bl_flq_inserts.vn0_ncb,Zero value
unc_m3upi_txc_bl_flq_inserts.vn0_ncs,Zero value
unc_m3upi_txc_bl_flq_inserts.vn0_rsp,Zero value
unc_m3upi_txc_bl_flq_inserts.vn0_wb,Zero value
unc_m3upi_txc_bl_flq_inserts.vn1_ncb,Zero value
unc_m3upi_txc_bl_flq_inserts.vn1_ncs,Zero value
unc_m3upi_txc_bl_flq_inserts.vn1_rsp,Zero value
unc_m3upi_txc_bl_flq_inserts.vn1_wb,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn0_ncb,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn0_ncs,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn0_rsp,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn0_wb,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn1_ncb,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn1_ncs,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn1_rsp,Zero value
unc_m3upi_txc_bl_flq_occupancy.vn1_wb,Zero value
unc_m3upi_txc_bl_wb_flq_occupancy.vn0_local,Zero value
unc_m3upi_txc_bl_wb_flq_occupancy.vn0_through,Zero value
unc_m3upi_txc_bl_wb_flq_occupancy.vn0_wrpull,Zero value
unc_m3upi_txc_bl_wb_flq_occupancy.vn1_local,Zero value
unc_m3upi_txc_bl_wb_flq_occupancy.vn1_through,Zero value
unc_m3upi_txc_bl_wb_flq_occupancy.vn1_wrpull,Zero value
unc_m3upi_upi_peer_ad_credits_empty.vn0_req,Zero value
unc_m3upi_upi_peer_ad_credits_empty.vn0_rsp,Zero value
unc_m3upi_upi_peer_ad_credits_empty.vn0_snp,Zero value
unc_m3upi_upi_peer_ad_credits_empty.vn1_req,Zero value
unc_m3upi_upi_peer_ad_credits_empty.vn1_rsp,Zero value
